,time,year,cntry_code,cntry_name,cntry_region,measure,subject,value
4633,2014-01-01,2014,ECU,Ecuador,South America,KTOE,TOT,1791.897
4634,1971-01-01,1971,SLV,ElSalvador,North America,KTOE,TOT,1254.892
4635,1972-01-01,1972,SLV,ElSalvador,North America,KTOE,TOT,1294.219
4636,1973-01-01,1973,SLV,ElSalvador,North America,KTOE,TOT,1331.474
4637,1974-01-01,1974,SLV,ElSalvador,North America,KTOE,TOT,1392.418
4638,1975-01-01,1975,SLV,ElSalvador,North America,KTOE,TOT,1560.391
4639,1976-01-01,1976,SLV,ElSalvador,North America,KTOE,TOT,1900.439
4640,1977-01-01,1977,SLV,ElSalvador,North America,KTOE,TOT,1964.42
4641,1978-01-01,1978,SLV,ElSalvador,North America,KTOE,TOT,2093.834
4642,1979-01-01,1979,SLV,ElSalvador,North America,KTOE,TOT,2054.563
4643,1980-01-01,1980,SLV,ElSalvador,North America,KTOE,TOT,1912.451
4644,1981-01-01,1981,SLV,ElSalvador,North America,KTOE,TOT,2147.68
4645,1982-01-01,1982,SLV,ElSalvador,North America,KTOE,TOT,2249.54
4646,1983-01-01,1983,SLV,ElSalvador,North America,KTOE,TOT,2140.146
4647,1984-01-01,1984,SLV,ElSalvador,North America,KTOE,TOT,2182.884
4648,1985-01-01,1985,SLV,ElSalvador,North America,KTOE,TOT,2008.121
4649,1986-01-01,1986,SLV,ElSalvador,North America,KTOE,TOT,1650.616
4650,1987-01-01,1987,SLV,ElSalvador,North America,KTOE,TOT,1799.07
4651,1988-01-01,1988,SLV,ElSalvador,North America,KTOE,TOT,1641.557
4652,1989-01-01,1989,SLV,ElSalvador,North America,KTOE,TOT,1654.572
4653,1990-01-01,1990,SLV,ElSalvador,North America,KTOE,TOT,1692.471
4654,1991-01-01,1991,SLV,ElSalvador,North America,KTOE,TOT,1717.533
4655,1992-01-01,1992,SLV,ElSalvador,North America,KTOE,TOT,1748.195
4656,1993-01-01,1993,SLV,ElSalvador,North America,KTOE,TOT,1733.922
4657,1994-01-01,1994,SLV,ElSalvador,North America,KTOE,TOT,1753.713
4658,1995-01-01,1995,SLV,ElSalvador,North America,KTOE,TOT,1791.869
4659,1996-01-01,1996,SLV,ElSalvador,North America,KTOE,TOT,1823.881
4660,1997-01-01,1997,SLV,ElSalvador,North America,KTOE,TOT,1852.059
4661,1998-01-01,1998,SLV,ElSalvador,North America,KTOE,TOT,1852.347
4662,1999-01-01,1999,SLV,ElSalvador,North America,KTOE,TOT,2006.125
4663,2000-01-01,2000,SLV,ElSalvador,North America,KTOE,TOT,2124.508
4664,2001-01-01,2001,SLV,ElSalvador,North America,KTOE,TOT,2289.529
4665,2002-01-01,2002,SLV,ElSalvador,North America,KTOE,TOT,2327.827
4666,2003-01-01,2003,SLV,ElSalvador,North America,KTOE,TOT,2400.438
4667,2004-01-01,2004,SLV,ElSalvador,North America,KTOE,TOT,2397.311
4668,2005-01-01,2005,SLV,ElSalvador,North America,KTOE,TOT,2495.859
4669,2006-01-01,2006,SLV,ElSalvador,North America,KTOE,TOT,2637.137
4670,2007-01-01,2007,SLV,ElSalvador,North America,KTOE,TOT,2333.882
4671,2008-01-01,2008,SLV,ElSalvador,North America,KTOE,TOT,2491.509
4672,2009-01-01,2009,SLV,ElSalvador,North America,KTOE,TOT,2211.957
4673,2010-01-01,2010,SLV,ElSalvador,North America,KTOE,TOT,2268.342
4674,2011-01-01,2011,SLV,ElSalvador,North America,KTOE,TOT,2248.118
4675,2012-01-01,2012,SLV,ElSalvador,North America,KTOE,TOT,2170.135
4676,2013-01-01,2013,SLV,ElSalvador,North America,KTOE,TOT,2061.785
4677,2014-01-01,2014,SLV,ElSalvador,North America,KTOE,TOT,2064.022
4678,1992-01-01,1992,ERI,Eritrea,Africa,KTOE,TOT,707.517
4679,1993-01-01,1993,ERI,Eritrea,Africa,KTOE,TOT,707.517
4680,1994-01-01,1994,ERI,Eritrea,Africa,KTOE,TOT,707.517
4681,1995-01-01,1995,ERI,Eritrea,Africa,KTOE,TOT,730.394
4682,1996-01-01,1996,ERI,Eritrea,Africa,KTOE,TOT,755.444
4683,1997-01-01,1997,ERI,Eritrea,Africa,KTOE,TOT,779.243
4684,1998-01-01,1998,ERI,Eritrea,Africa,KTOE,TOT,481.674
4685,1999-01-01,1999,ERI,Eritrea,Africa,KTOE,TOT,496.097
4686,2000-01-01,2000,ERI,Eritrea,Africa,KTOE,TOT,507.799
4687,2001-01-01,2001,ERI,Eritrea,Africa,KTOE,TOT,531.273
4688,2002-01-01,2002,ERI,Eritrea,Africa,KTOE,TOT,547.463
4689,2003-01-01,2003,ERI,Eritrea,Africa,KTOE,TOT,563.678
4690,2004-01-01,2004,ERI,Eritrea,Africa,KTOE,TOT,481.698
4691,2005-01-01,2005,ERI,Eritrea,Africa,KTOE,TOT,499.775
4692,2006-01-01,2006,ERI,Eritrea,Africa,KTOE,TOT,514.643
4693,2007-01-01,2007,ERI,Eritrea,Africa,KTOE,TOT,529.902
4694,2008-01-01,2008,ERI,Eritrea,Africa,KTOE,TOT,545.591
4695,2009-01-01,2009,ERI,Eritrea,Africa,KTOE,TOT,561.519
4696,2010-01-01,2010,ERI,Eritrea,Africa,KTOE,TOT,580.957
4697,2011-01-01,2011,ERI,Eritrea,Africa,KTOE,TOT,593.375
4698,2012-01-01,2012,ERI,Eritrea,Africa,KTOE,TOT,606.031
4699,2013-01-01,2013,ERI,Eritrea,Africa,KTOE,TOT,619.285
4700,2014-01-01,2014,ERI,Eritrea,Africa,KTOE,TOT,633.016
4701,1971-01-01,1971,GAB,Gabon,Africa,KTOE,TOT,486.388
4702,1972-01-01,1972,GAB,Gabon,Africa,KTOE,TOT,497.086
4703,1973-01-01,1973,GAB,Gabon,Africa,KTOE,TOT,508.19
4704,1974-01-01,1974,GAB,Gabon,Africa,KTOE,TOT,528.253
4705,1975-01-01,1975,GAB,Gabon,Africa,KTOE,TOT,544.631
4706,1976-01-01,1976,GAB,Gabon,Africa,KTOE,TOT,558.611
4707,1977-01-01,1977,GAB,Gabon,Africa,KTOE,TOT,581.908
4708,1978-01-01,1978,GAB,Gabon,Africa,KTOE,TOT,592.725
4709,1979-01-01,1979,GAB,Gabon,Africa,KTOE,TOT,605.965
4710,1980-01-01,1980,GAB,Gabon,Africa,KTOE,TOT,613.581
4711,1981-01-01,1981,GAB,Gabon,Africa,KTOE,TOT,639.405
4712,1982-01-01,1982,GAB,Gabon,Africa,KTOE,TOT,659.347
4713,1983-01-01,1983,GAB,Gabon,Africa,KTOE,TOT,677.856
4714,1984-01-01,1984,GAB,Gabon,Africa,KTOE,TOT,697.363
4715,1985-01-01,1985,GAB,Gabon,Africa,KTOE,TOT,717.023
4716,1986-01-01,1986,GAB,Gabon,Africa,KTOE,TOT,731.748
4717,1987-01-01,1987,GAB,Gabon,Africa,KTOE,TOT,744.572
4718,1988-01-01,1988,GAB,Gabon,Africa,KTOE,TOT,758.604
4719,1989-01-01,1989,GAB,Gabon,Africa,KTOE,TOT,769.483
4720,1990-01-01,1990,GAB,Gabon,Africa,KTOE,TOT,803.226
4721,1991-01-01,1991,GAB,Gabon,Africa,KTOE,TOT,830.789
4722,1992-01-01,1992,GAB,Gabon,Africa,KTOE,TOT,854.43
4723,1993-01-01,1993,GAB,Gabon,Africa,KTOE,TOT,872.598
4724,1994-01-01,1994,GAB,Gabon,Africa,KTOE,TOT,876.076
4725,1995-01-01,1995,GAB,Gabon,Africa,KTOE,TOT,903.826
4726,1996-01-01,1996,GAB,Gabon,Africa,KTOE,TOT,914.557
4727,1997-01-01,1997,GAB,Gabon,Africa,KTOE,TOT,929.779
4728,1998-01-01,1998,GAB,Gabon,Africa,KTOE,TOT,950.789
4729,1999-01-01,1999,GAB,Gabon,Africa,KTOE,TOT,972.673
4730,2000-01-01,2000,GAB,Gabon,Africa,KTOE,TOT,993.692
4731,2001-01-01,2001,GAB,Gabon,Africa,KTOE,TOT,1023.257
4732,2002-01-01,2002,GAB,Gabon,Africa,KTOE,TOT,1370.593
4733,2003-01-01,2003,GAB,Gabon,Africa,KTOE,TOT,1712.129
4734,2004-01-01,2004,GAB,Gabon,Africa,KTOE,TOT,2055.041
4735,2005-01-01,2005,GAB,Gabon,Africa,KTOE,TOT,2391.637
4736,2006-01-01,2006,GAB,Gabon,Africa,KTOE,TOT,2746.708
4737,2007-01-01,2007,GAB,Gabon,Africa,KTOE,TOT,3077.957
4738,2008-01-01,2008,GAB,Gabon,Africa,KTOE,TOT,3429.684
4739,2009-01-01,2009,GAB,Gabon,Africa,KTOE,TOT,3777.712
4740,2010-01-01,2010,GAB,Gabon,Africa,KTOE,TOT,4118.331
4741,2011-01-01,2011,GAB,Gabon,Africa,KTOE,TOT,3012.25
4742,2012-01-01,2012,GAB,Gabon,Africa,KTOE,TOT,2497.271
4743,2013-01-01,2013,GAB,Gabon,Africa,KTOE,TOT,4087.889
4744,2014-01-01,2014,GAB,Gabon,Africa,KTOE,TOT,3813.69
4745,1971-01-01,1971,GTM,Guatemala,North America,KTOE,TOT,1933.763
4746,1972-01-01,1972,GTM,Guatemala,North America,KTOE,TOT,1982.878
4747,1973-01-01,1973,GTM,Guatemala,North America,KTOE,TOT,2041.313
4748,1974-01-01,1974,GTM,Guatemala,North America,KTOE,TOT,2097.522
4749,1975-01-01,1975,GTM,Guatemala,North America,KTOE,TOT,2444.566
4750,1976-01-01,1976,GTM,Guatemala,North America,KTOE,TOT,2590.532
4751,1977-01-01,1977,GTM,Guatemala,North America,KTOE,TOT,2637.109
4752,1978-01-01,1978,GTM,Guatemala,North America,KTOE,TOT,2657.227
4753,1979-01-01,1979,GTM,Guatemala,North America,KTOE,TOT,2695.989
4754,1980-01-01,1980,GTM,Guatemala,North America,KTOE,TOT,2372.185
4755,1981-01-01,1981,GTM,Guatemala,North America,KTOE,TOT,2460.743
4756,1982-01-01,1982,GTM,Guatemala,North America,KTOE,TOT,2563.645
4757,1983-01-01,1983,GTM,Guatemala,North America,KTOE,TOT,2539.463
4758,1984-01-01,1984,GTM,Guatemala,North America,KTOE,TOT,2581.1
4759,1985-01-01,1985,GTM,Guatemala,North America,KTOE,TOT,2635.902
4760,1986-01-01,1986,GTM,Guatemala,North America,KTOE,TOT,2773.635
4761,1987-01-01,1987,GTM,Guatemala,North America,KTOE,TOT,2863.877
4762,1988-01-01,1988,GTM,Guatemala,North America,KTOE,TOT,2923.437
4763,1989-01-01,1989,GTM,Guatemala,North America,KTOE,TOT,3053.532
4764,1990-01-01,1990,GTM,Guatemala,North America,KTOE,TOT,3182.036
4765,1991-01-01,1991,GTM,Guatemala,North America,KTOE,TOT,3239.253
4766,1992-01-01,1992,GTM,Guatemala,North America,KTOE,TOT,3308.124
4767,1993-01-01,1993,GTM,Guatemala,North America,KTOE,TOT,3263.891
4768,1994-01-01,1994,GTM,Guatemala,North America,KTOE,TOT,3236.9
4769,1995-01-01,1995,GTM,Guatemala,North America,KTOE,TOT,3369.156
4770,1996-01-01,1996,GTM,Guatemala,North America,KTOE,TOT,3408.49
4771,1997-01-01,1997,GTM,Guatemala,North America,KTOE,TOT,3540.766
4772,1998-01-01,1998,GTM,Guatemala,North America,KTOE,TOT,3598.939
4773,1999-01-01,1999,GTM,Guatemala,North America,KTOE,TOT,4101.895
4774,2000-01-01,2000,GTM,Guatemala,North America,KTOE,TOT,4124.687
4775,2001-01-01,2001,GTM,Guatemala,North America,KTOE,TOT,4100.481
4776,2002-01-01,2002,GTM,Guatemala,North America,KTOE,TOT,4069.334
4777,2003-01-01,2003,GTM,Guatemala,North America,KTOE,TOT,4366.625
4778,2004-01-01,2004,GTM,Guatemala,North America,KTOE,TOT,4460.412
4779,2005-01-01,2005,GTM,Guatemala,North America,KTOE,TOT,4381.63
4780,2006-01-01,2006,GTM,Guatemala,North America,KTOE,TOT,4507.499
4781,2007-01-01,2007,GTM,Guatemala,North America,KTOE,TOT,4827.859
4782,2008-01-01,2008,GTM,Guatemala,North America,KTOE,TOT,4870.539
4783,2009-01-01,2009,GTM,Guatemala,North America,KTOE,TOT,5711.884
4784,2010-01-01,2010,GTM,Guatemala,North America,KTOE,TOT,6845.693
4785,2011-01-01,2011,GTM,Guatemala,North America,KTOE,TOT,7502.241
4786,2012-01-01,2012,GTM,Guatemala,North America,KTOE,TOT,7651.385
4787,2013-01-01,2013,GTM,Guatemala,North America,KTOE,TOT,8142.474
4788,2014-01-01,2014,GTM,Guatemala,North America,KTOE,TOT,8321.022
4789,1971-01-01,1971,HND,Honduras,North America,KTOE,TOT,1012.19
4790,1972-01-01,1972,HND,Honduras,North America,KTOE,TOT,1038.752
4791,1973-01-01,1973,HND,Honduras,North America,KTOE,TOT,1059.004
4792,1974-01-01,1974,HND,Honduras,North America,KTOE,TOT,1089.944
4793,1975-01-01,1975,HND,Honduras,North America,KTOE,TOT,1112.081
4794,1976-01-01,1976,HND,Honduras,North America,KTOE,TOT,1135.656
4795,1977-01-01,1977,HND,Honduras,North America,KTOE,TOT,1170.264
4796,1978-01-01,1978,HND,Honduras,North America,KTOE,TOT,1210.503
4797,1979-01-01,1979,HND,Honduras,North America,KTOE,TOT,1245.929
4798,1980-01-01,1980,HND,Honduras,North America,KTOE,TOT,1314.624
4799,1981-01-01,1981,HND,Honduras,North America,KTOE,TOT,1333.237
4800,1982-01-01,1982,HND,Honduras,North America,KTOE,TOT,1367.792
4801,1983-01-01,1983,HND,Honduras,North America,KTOE,TOT,1389.141
4802,1984-01-01,1984,HND,Honduras,North America,KTOE,TOT,1404.659
4803,1985-01-01,1985,HND,Honduras,North America,KTOE,TOT,1467.898
4804,1986-01-01,1986,HND,Honduras,North America,KTOE,TOT,1477.855
4805,1987-01-01,1987,HND,Honduras,North America,KTOE,TOT,1561.383
4806,1988-01-01,1988,HND,Honduras,North America,KTOE,TOT,1598.97
4807,1989-01-01,1989,HND,Honduras,North America,KTOE,TOT,1631.149
4808,1990-01-01,1990,HND,Honduras,North America,KTOE,TOT,1694.034
4809,1991-01-01,1991,HND,Honduras,North America,KTOE,TOT,1701.815
4810,1992-01-01,1992,HND,Honduras,North America,KTOE,TOT,1694.934
4811,1993-01-01,1993,HND,Honduras,North America,KTOE,TOT,1704.192
4812,1994-01-01,1994,HND,Honduras,North America,KTOE,TOT,1669.848
4813,1995-01-01,1995,HND,Honduras,North America,KTOE,TOT,1661.022
4814,1996-01-01,1996,HND,Honduras,North America,KTOE,TOT,1697.561
4815,1997-01-01,1997,HND,Honduras,North America,KTOE,TOT,1903.542
4816,1998-01-01,1998,HND,Honduras,North America,KTOE,TOT,1896.033
4817,1999-01-01,1999,HND,Honduras,North America,KTOE,TOT,1476.831
4818,2000-01-01,2000,HND,Honduras,North America,KTOE,TOT,1523.425
4819,2001-01-01,2001,HND,Honduras,North America,KTOE,TOT,1495.603
4820,2002-01-01,2002,HND,Honduras,North America,KTOE,TOT,1523.132
4821,2003-01-01,2003,HND,Honduras,North America,KTOE,TOT,1622.931
4822,2004-01-01,2004,HND,Honduras,North America,KTOE,TOT,1678.823
4823,2005-01-01,2005,HND,Honduras,North America,KTOE,TOT,1850.44
4824,2006-01-01,2006,HND,Honduras,North America,KTOE,TOT,1978.118
4825,2007-01-01,2007,HND,Honduras,North America,KTOE,TOT,2119.478
4826,2008-01-01,2008,HND,Honduras,North America,KTOE,TOT,2123.879
4827,2009-01-01,2009,HND,Honduras,North America,KTOE,TOT,2196.624
4828,2010-01-01,2010,HND,Honduras,North America,KTOE,TOT,2228.007
4829,2011-01-01,2011,HND,Honduras,North America,KTOE,TOT,2417.614
4830,2012-01-01,2012,HND,Honduras,North America,KTOE,TOT,2479.728
4831,2013-01-01,2013,HND,Honduras,North America,KTOE,TOT,2519.853
4832,2014-01-01,2014,HND,Honduras,North America,KTOE,TOT,2516.952
4833,1971-01-01,1971,IRQ,Iraq,Asia,KTOE,TOT,37.232
4834,1972-01-01,1972,IRQ,Iraq,Asia,KTOE,TOT,35.564
4835,1973-01-01,1973,IRQ,Iraq,Asia,KTOE,TOT,45.836
4836,1974-01-01,1974,IRQ,Iraq,Asia,KTOE,TOT,54.236
4837,1975-01-01,1975,IRQ,Iraq,Asia,KTOE,TOT,60.155
4838,1976-01-01,1976,IRQ,Iraq,Asia,KTOE,TOT,59.983
4839,1977-01-01,1977,IRQ,Iraq,Asia,KTOE,TOT,72.127
4840,1978-01-01,1978,IRQ,Iraq,Asia,KTOE,TOT,84.339
4841,1979-01-01,1979,IRQ,Iraq,Asia,KTOE,TOT,108.463
4842,1980-01-01,1980,IRQ,Iraq,Asia,KTOE,TOT,77.58
4843,1981-01-01,1981,IRQ,Iraq,Asia,KTOE,TOT,69.964
4844,1982-01-01,1982,IRQ,Iraq,Asia,KTOE,TOT,70.489
4845,1983-01-01,1983,IRQ,Iraq,Asia,KTOE,TOT,70.489
4846,1984-01-01,1984,IRQ,Iraq,Asia,KTOE,TOT,71.349
4847,1985-01-01,1985,IRQ,Iraq,Asia,KTOE,TOT,72.758
4848,1986-01-01,1986,IRQ,Iraq,Asia,KTOE,TOT,71.898
4849,1987-01-01,1987,IRQ,Iraq,Asia,KTOE,TOT,245.283
4850,1988-01-01,1988,IRQ,Iraq,Asia,KTOE,TOT,245.283
4851,1989-01-01,1989,IRQ,Iraq,Asia,KTOE,TOT,245.283
4852,1990-01-01,1990,IRQ,Iraq,Asia,KTOE,TOT,246.692
4853,1991-01-01,1991,IRQ,Iraq,Asia,KTOE,TOT,100.492
4854,1992-01-01,1992,IRQ,Iraq,Asia,KTOE,TOT,84.701
4855,1993-01-01,1993,IRQ,Iraq,Asia,KTOE,TOT,76.101
4856,1994-01-01,1994,IRQ,Iraq,Asia,KTOE,TOT,73.234
4857,1995-01-01,1995,IRQ,Iraq,Asia,KTOE,TOT,75.288
4858,1996-01-01,1996,IRQ,Iraq,Asia,KTOE,TOT,76.267
4859,1997-01-01,1997,IRQ,Iraq,Asia,KTOE,TOT,78.24
4860,1998-01-01,1998,IRQ,Iraq,Asia,KTOE,TOT,80.179
4861,1999-01-01,1999,IRQ,Iraq,Asia,KTOE,TOT,82.071
4862,2000-01-01,2000,IRQ,Iraq,Asia,KTOE,TOT,83.423
4863,2001-01-01,2001,IRQ,Iraq,Asia,KTOE,TOT,84.861
4864,2002-01-01,2002,IRQ,Iraq,Asia,KTOE,TOT,77.01
4865,2003-01-01,2003,IRQ,Iraq,Asia,KTOE,TOT,70.622
4866,2004-01-01,2004,IRQ,Iraq,Asia,KTOE,TOT,76.618
4867,2005-01-01,2005,IRQ,Iraq,Asia,KTOE,TOT,551.056
4868,2006-01-01,2006,IRQ,Iraq,Asia,KTOE,TOT,560.148
4869,2007-01-01,2007,IRQ,Iraq,Asia,KTOE,TOT,530.047
4870,2008-01-01,2008,IRQ,Iraq,Asia,KTOE,TOT,337.345
4871,2009-01-01,2009,IRQ,Iraq,Asia,KTOE,TOT,316.136
4872,2010-01-01,2010,IRQ,Iraq,Asia,KTOE,TOT,449.674
4873,2011-01-01,2011,IRQ,Iraq,Asia,KTOE,TOT,332.977
4874,2012-01-01,2012,IRQ,Iraq,Asia,KTOE,TOT,419.693
4875,2013-01-01,2013,IRQ,Iraq,Asia,KTOE,TOT,452.253
4876,2014-01-01,2014,IRQ,Iraq,Asia,KTOE,TOT,296.387
4877,1971-01-01,1971,JAM,Jamaica,North America,KTOE,TOT,277.026
4878,1972-01-01,1972,JAM,Jamaica,North America,KTOE,TOT,280.203
4879,1973-01-01,1973,JAM,Jamaica,North America,KTOE,TOT,250.944
4880,1974-01-01,1974,JAM,Jamaica,North America,KTOE,TOT,266.557
4881,1975-01-01,1975,JAM,Jamaica,North America,KTOE,TOT,253.6
4882,1976-01-01,1976,JAM,Jamaica,North America,KTOE,TOT,254.445
4883,1977-01-01,1977,JAM,Jamaica,North America,KTOE,TOT,233.918
4884,1978-01-01,1978,JAM,Jamaica,North America,KTOE,TOT,253.036
4885,1979-01-01,1979,JAM,Jamaica,North America,KTOE,TOT,222.04
4886,1980-01-01,1980,JAM,Jamaica,North America,KTOE,TOT,223.879
4887,1981-01-01,1981,JAM,Jamaica,North America,KTOE,TOT,224.285
4888,1982-01-01,1982,JAM,Jamaica,North America,KTOE,TOT,247.115
4889,1983-01-01,1983,JAM,Jamaica,North America,KTOE,TOT,235.127
4890,1984-01-01,1984,JAM,Jamaica,North America,KTOE,TOT,272.476
4891,1985-01-01,1985,JAM,Jamaica,North America,KTOE,TOT,252.249
4892,1986-01-01,1986,JAM,Jamaica,North America,KTOE,TOT,255.401
4893,1987-01-01,1987,JAM,Jamaica,North America,KTOE,TOT,256.069
4894,1988-01-01,1988,JAM,Jamaica,North America,KTOE,TOT,260.166
4895,1989-01-01,1989,JAM,Jamaica,North America,KTOE,TOT,309.637
4896,1990-01-01,1990,JAM,Jamaica,North America,KTOE,TOT,484.619
4897,1991-01-01,1991,JAM,Jamaica,North America,KTOE,TOT,485.259
4898,1992-01-01,1992,JAM,Jamaica,North America,KTOE,TOT,484.413
4899,1993-01-01,1993,JAM,Jamaica,North America,KTOE,TOT,472.64
4900,1994-01-01,1994,JAM,Jamaica,North America,KTOE,TOT,485.421
4901,1995-01-01,1995,JAM,Jamaica,North America,KTOE,TOT,483.42
4902,1996-01-01,1996,JAM,Jamaica,North America,KTOE,TOT,497.596
4903,1997-01-01,1997,JAM,Jamaica,North America,KTOE,TOT,510.295
4904,1998-01-01,1998,JAM,Jamaica,North America,KTOE,TOT,466.676
4905,1999-01-01,1999,JAM,Jamaica,North America,KTOE,TOT,481.272
4906,2000-01-01,2000,JAM,Jamaica,North America,KTOE,TOT,588.884
4907,2001-01-01,2001,JAM,Jamaica,North America,KTOE,TOT,500.36
4908,2002-01-01,2002,JAM,Jamaica,North America,KTOE,TOT,393.316
4909,2003-01-01,2003,JAM,Jamaica,North America,KTOE,TOT,396.106
4910,2004-01-01,2004,JAM,Jamaica,North America,KTOE,TOT,412.236
4911,2005-01-01,2005,JAM,Jamaica,North America,KTOE,TOT,411.631
4912,2006-01-01,2006,JAM,Jamaica,North America,KTOE,TOT,411.259
4913,2007-01-01,2007,JAM,Jamaica,North America,KTOE,TOT,404.778
4914,2008-01-01,2008,JAM,Jamaica,North America,KTOE,TOT,493.73
4915,2009-01-01,2009,JAM,Jamaica,North America,KTOE,TOT,534.02
4916,2010-01-01,2010,JAM,Jamaica,North America,KTOE,TOT,463.852
4917,2011-01-01,2011,JAM,Jamaica,North America,KTOE,TOT,499.358
4918,2012-01-01,2012,JAM,Jamaica,North America,KTOE,TOT,531.153
4919,2013-01-01,2013,JAM,Jamaica,North America,KTOE,TOT,535.054
4920,2014-01-01,2014,JAM,Jamaica,North America,KTOE,TOT,534.439
4921,1971-01-01,1971,JOR,Jordan,Asia,KTOE,TOT,0.931
4922,1972-01-01,1972,JOR,Jordan,Asia,KTOE,TOT,0.931
4923,1973-01-01,1973,JOR,Jordan,Asia,KTOE,TOT,0.931
4924,1974-01-01,1974,JOR,Jordan,Asia,KTOE,TOT,0.931
4925,1975-01-01,1975,JOR,Jordan,Asia,KTOE,TOT,0.931
4926,1976-01-01,1976,JOR,Jordan,Asia,KTOE,TOT,1.17
4927,1977-01-01,1977,JOR,Jordan,Asia,KTOE,TOT,0.693
4928,1978-01-01,1978,JOR,Jordan,Asia,KTOE,TOT,0.693
4929,1979-01-01,1979,JOR,Jordan,Asia,KTOE,TOT,0.693
4930,1980-01-01,1980,JOR,Jordan,Asia,KTOE,TOT,0.693
4931,1981-01-01,1981,JOR,Jordan,Asia,KTOE,TOT,0.931
4932,1982-01-01,1982,JOR,Jordan,Asia,KTOE,TOT,1.667
4933,1983-01-01,1983,JOR,Jordan,Asia,KTOE,TOT,1.906
4934,1984-01-01,1984,JOR,Jordan,Asia,KTOE,TOT,1.906
4935,1985-01-01,1985,JOR,Jordan,Asia,KTOE,TOT,1.906
4936,1986-01-01,1986,JOR,Jordan,Asia,KTOE,TOT,2.164
4937,1987-01-01,1987,JOR,Jordan,Asia,KTOE,TOT,3.54
4938,1988-01-01,1988,JOR,Jordan,Asia,KTOE,TOT,4.467
4939,1989-01-01,1989,JOR,Jordan,Asia,KTOE,TOT,3.607
4940,1990-01-01,1990,JOR,Jordan,Asia,KTOE,TOT,61.158
4941,1991-01-01,1991,JOR,Jordan,Asia,KTOE,TOT,61.029
4942,1992-01-01,1992,JOR,Jordan,Asia,KTOE,TOT,61.717
4943,1993-01-01,1993,JOR,Jordan,Asia,KTOE,TOT,62.319
4944,1994-01-01,1994,JOR,Jordan,Asia,KTOE,TOT,61.87
4945,1995-01-01,1995,JOR,Jordan,Asia,KTOE,TOT,62.214
4946,1996-01-01,1996,JOR,Jordan,Asia,KTOE,TOT,62.582
4947,1997-01-01,1997,JOR,Jordan,Asia,KTOE,TOT,64.616
4948,1998-01-01,1998,JOR,Jordan,Asia,KTOE,TOT,67.352
4949,1999-01-01,1999,JOR,Jordan,Asia,KTOE,TOT,68.488
4950,2000-01-01,2000,JOR,Jordan,Asia,KTOE,TOT,71.689
4951,2001-01-01,2001,JOR,Jordan,Asia,KTOE,TOT,73.514
4952,2002-01-01,2002,JOR,Jordan,Asia,KTOE,TOT,74.422
4953,2003-01-01,2003,JOR,Jordan,Asia,KTOE,TOT,73.747
4954,2004-01-01,2004,JOR,Jordan,Asia,KTOE,TOT,76.833
4955,2005-01-01,2005,JOR,Jordan,Asia,KTOE,TOT,76.939
4956,2006-01-01,2006,JOR,Jordan,Asia,KTOE,TOT,104.768
4957,2007-01-01,2007,JOR,Jordan,Asia,KTOE,TOT,111.862
4958,2008-01-01,2008,JOR,Jordan,Asia,KTOE,TOT,121.738
4959,2009-01-01,2009,JOR,Jordan,Asia,KTOE,TOT,130.96
4960,2010-01-01,2010,JOR,Jordan,Asia,KTOE,TOT,135.789
4961,2011-01-01,2011,JOR,Jordan,Asia,KTOE,TOT,141.052
4962,2012-01-01,2012,JOR,Jordan,Asia,KTOE,TOT,151.807
4963,2013-01-01,2013,JOR,Jordan,Asia,KTOE,TOT,156.353
4964,2014-01-01,2014,JOR,Jordan,Asia,KTOE,TOT,163.714
4965,1971-01-01,1971,KEN,Kenya,Africa,KTOE,TOT,4152.036
4966,1972-01-01,1972,KEN,Kenya,Africa,KTOE,TOT,4307.86
4967,1973-01-01,1973,KEN,Kenya,Africa,KTOE,TOT,4466.619
4968,1974-01-01,1974,KEN,Kenya,Africa,KTOE,TOT,4643.727
4969,1975-01-01,1975,KEN,Kenya,Africa,KTOE,TOT,4825.39
4970,1976-01-01,1976,KEN,Kenya,Africa,KTOE,TOT,5000.271
4971,1977-01-01,1977,KEN,Kenya,Africa,KTOE,TOT,5202.172
4972,1978-01-01,1978,KEN,Kenya,Africa,KTOE,TOT,5426.377
4973,1979-01-01,1979,KEN,Kenya,Africa,KTOE,TOT,5651.382
4974,1980-01-01,1980,KEN,Kenya,Africa,KTOE,TOT,5844.688
4975,1981-01-01,1981,KEN,Kenya,Africa,KTOE,TOT,6099.666
4976,1982-01-01,1982,KEN,Kenya,Africa,KTOE,TOT,6339.108
4977,1983-01-01,1983,KEN,Kenya,Africa,KTOE,TOT,6600.941
4978,1984-01-01,1984,KEN,Kenya,Africa,KTOE,TOT,6847.822
4979,1985-01-01,1985,KEN,Kenya,Africa,KTOE,TOT,7126.826
4980,1986-01-01,1986,KEN,Kenya,Africa,KTOE,TOT,7673.724
4981,1987-01-01,1987,KEN,Kenya,Africa,KTOE,TOT,7949.584
4982,1988-01-01,1988,KEN,Kenya,Africa,KTOE,TOT,8222.336
4983,1989-01-01,1989,KEN,Kenya,Africa,KTOE,TOT,8506.981
4984,1990-01-01,1990,KEN,Kenya,Africa,KTOE,TOT,8785.202
4985,1991-01-01,1991,KEN,Kenya,Africa,KTOE,TOT,9063.958
